"name","category","component_url","copied_link","thumbnail_url","thumbnail_file","status"
"SmartCtaRow · Smart CTA button row for Framer","Categories","https://www.framer.com/community/marketplace/components/smartctarow/","https://framer.com/m/SmartCtA-JLoCVO.js@Zyq1NbbJBrDr6t5Eedzx","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/cc3VYjrM9S8Yi1WZW6aV/smartctarow-u0Klcl1RTWnIwuInkqVhXLQFYi2ggw","output/thumbnails/smartctarow.png","Copied component [paste]"
"Smoke Background · Animated Smoke Background","Categories","https://www.framer.com/community/marketplace/components/smoke-background/","https://framer.com/m/Smoke-Flow-Background-2Jeiqm.js@Dci3zgzE5GCpzLzJ95R9","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/1oeNHCLpAF9QAGR5xThe/smoke-background-YoCvqmOyKdn8EtYXu75EgOnheDKlyi","output/thumbnails/smoke-background.png","Copied component [paste]"
"Smooth 3d Button · Fully customizable modern button","Categories","https://www.framer.com/community/marketplace/components/smooth-3d-button/","https://framer.com/m/SmoothThreeDButton-p2au.js@PQTHcpKX5CjFjYYJzfUR","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/Cz2WyvkpeL4WzKp3C3vQ/smooth-3d-button-SMFTRFjY9U6ZV2KDfJXsbyCqbpohZM","output/thumbnails/smooth-3d-button.png","Copied component [paste]"
"Smooth Arrow Cursor · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/smooth-arrow-cursor/","https://framer.com/m/Smooth-Arrow-Cursor-nF8f9C.js@Kr5rbet7kN8hiS2AWFbT","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/H1qxLtKTmWId3RjZU1Df/smooth-arrow-cursor-24xpgJcWtd8Ik4LkwxIE8lVIZVtvCb","output/thumbnails/smooth-arrow-cursor.png","Copied component [paste]"
"Smooth Carousel · Carousel & slider for Framer","Categories","https://www.framer.com/community/marketplace/components/smooth-carousel/","https://framer.com/m/Smooth-Carousel-9yu50W.js@NXAbboSrxbAzFB7l3m5J","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/WaTfwucbQQBML4H881by/smooth-carousel-YcsYvGSWDntMmRnttJDPjYf4OHvUdx","output/thumbnails/smooth-carousel.png","Copied component [paste]"
"Smooth Dropdown Nav · Simple Smooth Dropdown Navigation","Categories","https://www.framer.com/community/marketplace/components/smooth-dropdown-nav/","https://framer.com/m/Smooth-Dropdown-Nav-xXiSTZ.js@c5rKhvRAWxFW6SOJUnqn","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/3WRiMkHquBk2OsQmTbr6/smooth-dropdown-nav-83S6Szk7xQo3xliyh8r39Rm256PHrl","output/thumbnails/smooth-dropdown-nav.png","Copied component [paste]"
"Smooth Preloader · Free Utilities Component","Categories","https://www.framer.com/community/marketplace/components/smooth-preloader/","https://framer.com/m/SmoothPreloader-RAD49d.js@Tpx4G8Zbv17X5Rpqq9DA","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/IIsbyH3Y8j5o7lDrjf87/smooth-preloader-ccDjRCcYf4gYXzSrpJ7RB2NleSKPPi","output/thumbnails/smooth-preloader.png","Copied component [paste]"
"Smooth Scroll Blur · Soft scroll blur","Categories","https://www.framer.com/community/marketplace/components/smooth-scroll-blur/","https://framer.com/m/ScrollBlurEssential-DSPIjW.js@8wGq4HgGH68xYmMACpNs","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/g0EEw2HBNmjjK4UxgXhQ/smooth-scroll-blur-KyjNZiW4yex7ZjWzwz4ZJiIVdg3sYM","output/thumbnails/smooth-scroll-blur.png","Copied component [paste]"
"Smooth Scroll Button · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/smooth-scroll-button/","https://framer.com/m/ScrollButtons-KeZo.js@OiJ8nQukSA4fEYO91j1W","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/QzVDx3ijK89chPLhf7Xq/smooth-scroll-button-itiEiNsAgK43WGk1Hhkc9tX6hGzKyt","output/thumbnails/smooth-scroll-button.png","Copied component [paste]"
"Smooth Scroll Ease · Smoother scrolling experience","Categories","https://www.framer.com/community/marketplace/components/smooth-scroll-ease/","https://framer.com/m/ScrollEase-GZthy7.js@MaJqEAatWHe6dZGgNnkr","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/736076d3-7588-45c2-bf2a-7a4549309ec8/v98jq13o","output/thumbnails/smooth-scroll-ease.png","Copied component [paste]"
"Smooth Toggle Switch · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/smooth-toggle-switch/","https://framer.com/m/Smooth-Toggle-Switch-GjkmQ7.js@yZOuW6eG9edwZUHH3GC8","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/M1YCV4qsCuzURqUgM8Ps/smooth-toggle-switch-klwBFoDI8TkbWoYo7lNPax5sLQayEG","output/thumbnails/smooth-toggle-switch.jpg","Copied component [paste]"
"Smooth Wipe Carousel · Free Carousels Component","Categories","https://www.framer.com/community/marketplace/components/smooth-wipe-carousel/","https://framer.com/m/HeroWipeSlideshow-v0C1JJ.js@1kducGYdzx66GVXGhlLR","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/qOqLeGoRbyJZOPLTuT6X/smooth-wipe-carousel-iLjwdmQahNp3tZjfX1J7it1bmQTZ3Q","output/thumbnails/smooth-wipe-carousel.png","Copied component [paste]"
"SmoothCustomOdometer · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/smoothcustomodometer/","https://framer.com/m/OdometerCounter-Nx0dmZ.js@7AeQPi5ACTIRSeKRYjhG","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/MS5jlfQ03qrGmwI74iN2/smoothcustomodometer-KwKA7WTZfvi0RkZ248Jqxe3C7LYUSC","output/thumbnails/smoothcustomodometer.jpg","Copied component [paste]"
"SmoothTabs · Free Navigation Component","Categories","https://www.framer.com/community/marketplace/components/smoothtabs/","https://framer.com/m/SmoothTabs-17i3.js@4y4vIS6h5dua4hhRRMB9","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/w3ufd8rpFJmwvxpilELg/smoothtabs-WP6aFrIA5MFNKZ9IsYmV4HiRcczyLC","output/thumbnails/smoothtabs.png","Copied component [paste]"
"Smooth Waves · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/smoothwaves/","https://framer.com/m/SmoothWaves-1-B3MJSb.js@FmtDVnCMk9vwrSLAMSn6","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/58NaltohMelCpLawXjsM/smoothwaves-IaQjPjKOPlobBfFbZL77pwusGpVg98","output/thumbnails/smoothwaves.jpg","Copied component [paste]"
"Snowfall FX · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/snowfall-fx/","https://framer.com/m/SnowImage-Wv0W.js@RGLLPGw2jCJ74sYpmmO3","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/RQRGXWFQvCNVOatU6gue/snowfall-fx-J2JRSRmKm5ZrP7eadFpmP6OuvsL3B2","output/thumbnails/snowfall-fx.png","Copied component [paste]"
"Snowflakes · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/snowflake/","https://framer.com/m/Snowfall-rwdZ.js@OP6IJ7tuvxk4anOsa9jC","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/dlwMnKpBkSJDFds18Xbn/snowflake-v6BKxmUcSZ4Tct6DLLA8HQf6OJ4rHd","output/thumbnails/snowflake.png","Copied component [paste]"
"Snowy Effect · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/snowy-effect/","https://framer.com/m/Snow-effect-0bLh.js@VHttUqoR14xyK1cob4s5","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/MuKssI0jw6jsIW9SbmJ2/snowy-effect-KY4Hj2zxZBwEBDw2abK1LRoADJaV7X","output/thumbnails/snowy-effect.png","Copied component [paste]"
"Social Chat Widget · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/social-chat-widget/","https://framer.com/m/ChatWidget-reXq.js@FcOTRCN6Tq9UtQraMwhN","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/a0784zaMvD1tKAI5jvJk/social-chat-widget-3XaBX82F9qpHc4HIIBNn6Gt0awOykK","output/thumbnails/social-chat-widget.png","Copied component [paste]"
"Social Media Buttons · Asyrann","Categories","https://www.framer.com/community/marketplace/components/social-media-buttons/","https://framer.com/m/Social-Media-Buttons-IILvD9.js@WS2klUrwJOpLFWV7zs5E","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/0247efc6-674c-4d75-a0d0-b4de718e766f/xf2p3yyk","output/thumbnails/social-media-buttons.png","Copied component [paste]"
"Social Proof Alert · Animated toasts that build instant","Categories","https://www.framer.com/community/marketplace/components/social-proof-alert/","https://framer.com/m/SocialProofToastNotification-nNI1P1.js@D0iWHrFNouF2Hh35deIO","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/bf60bf76-0344-4825-b2c3-1cd707ebfe01/1r9bz8ev","output/thumbnails/social-proof-alert.png","Copied component [paste]"
"Social Proof Audio · Audio Player for Testimonials","Categories","https://www.framer.com/community/marketplace/components/social-proof-audio/","https://framer.com/m/WhatsapAudioPlayer-NTU4ut.js@ORtS9dQlAwZrdj9p3YZv","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/717013a2-c3a8-4ab6-af93-07699e883540/4n585hz8","output/thumbnails/social-proof-audio.png","Copied component [paste]"
"Social Proof Badge · Instant Social Proof & Authority","Categories","https://www.framer.com/community/marketplace/components/social-proof-badge/","https://framer.com/m/Social-Proof-Badge-Component-UyIYNJ.js@EwgRlOR8w7Uckuj4QVyr","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/nRVaMuEGfbJ5gK4AXB1j/social-proof-badge-ifbEDmH4cNSnZYiFQcGhMrOXt1EfJ2","output/thumbnails/social-proof-badge.png","Copied component [paste]"
"Social Proof Card UI · Free Sections Component","Categories","https://www.framer.com/community/marketplace/components/social-proof-card-ui/","https://framer.com/m/Social-Proof-Card-UI-5vmunc.js@gXKFLCBzGhbye7IM8p3X","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/5bsd1Hf3HUXhAn40D1za/social-proof-card-ui-tiXCLhqCyenIaamHNDxDnvZbdUPGYS","output/thumbnails/social-proof-card-ui.png","Copied component [paste]"
"Social Proof Toast · Live sales popup alerts","Categories","https://www.framer.com/community/marketplace/components/social-proof-toast/","https://framer.com/m/Smartsocialproof-v3CfMc.js@zTg23vmLBQLkMDRd05GU","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/gY44WY9JVqYWGBagFxex/social-proof-toast-NI2eGmXo0RvBWtoTJAnKkKepBla8nT","output/thumbnails/social-proof-toast.jpg","Copied component [paste]"
"Social Reveal Bar · Social bar with reveal motion","Categories","https://www.framer.com/community/marketplace/components/social-reveal-bar/","https://framer.com/m/Social-Reveal-Bar-q2s0L7.js@fAXuV49gKVdj9YBCBDSW","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/fETH7dLo3UV5vjHxXjuR/social-reveal-bar-7Vchc560fp5OJwL7XpUyXFF6ratAig","output/thumbnails/social-reveal-bar.jpg","Copied component [paste]"
"Social Share Links · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/social-share-links/","https://framer.com/m/SocialShareButtons-DjhQ.js@CKl85Ss5YZWVKDQmqjXS","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/1trGFpB2F7dQXTLmtOzu/social-share-links-7peN9f9DpP8WYcLc6nxFjvpAdmnnNn","output/thumbnails/social-share-links.jpg","Copied component [paste]"
"Social Simulator · Instagram, X, TikTok & LinkedIn","Categories","https://www.framer.com/community/marketplace/components/social-simulator/","https://framer.com/m/SocialSimulator-Jwl838.js@oK3ftAZCaalHw06G0CbV","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/bcb94bf9-7aa9-40d7-b681-19421ce62bd3/7696mado","output/thumbnails/social-simulator.jpg","Copied component [paste]"
"Social Widget · Clean Neumorphism Social Kit","Categories","https://www.framer.com/community/marketplace/components/social-widget/","https://framer.com/m/Social-Widget-76nuq6.js@AcJJndrAwMnplzX7BE0L","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/5KXLTOFsY85glqusxnQ0/social-widget-4IvampqLMqUuYV3tzmuyni08qWcATB","output/thumbnails/social-widget.png","Copied component [paste]"
"SocialMenu · Free Navigation Component","Categories","https://www.framer.com/community/marketplace/components/socialmenu/","https://framer.com/m/SocialMenu-Vobp.js@gV6Uhzb8IlUEy5eUeIcr","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/Mf4iFX1PnUGBWhQbvZMV/socialmenu-0c2jrVKOZbc3fFXRZ4QZUNLREEEJVJ","output/thumbnails/socialmenu.jpg","Copied component [paste]"
"SocialProof Card · Free Utilities Component","Categories","https://www.framer.com/community/marketplace/components/socialproof-card/","https://framer.com/m/JBSocialProofCard-qd3y0g.js@hxoLnb47TrSLHtsyVJix","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/9mGMw27DEGZhECFufk5W/socialproof-card-e52YA98RARLuzcA61338S2D9jrLuhW","output/thumbnails/socialproof-card.png","Copied component [paste]"
"Socials Hover · Free Embeds Component","Categories","https://www.framer.com/community/marketplace/components/socials-hover/","https://framer.com/m/facebook-No3k.js@RLRR7zDU78LsP1vTaJPJ","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/bUGoxHL3TYsJ11Q2NTUR/socials-hover-mBcMjRSiTXep8Yo3rGuWsu6QX2EZvO","output/thumbnails/socials-hover.png","Copied component [paste]"
"Socmed Card Button · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/socmed-card-button/","https://framer.com/m/Socmed-Card-Button-Hau7.js@xN4dLZyk7i9HNi9pyyly","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/6uwCrucbwMVaSvhAYrl8/socmed-card-button-ZbLei0CQz0ozBeOuSWoV6piGIAgNxU","output/thumbnails/socmed-card-button.jpg","Copied component [paste]"
"Soft Background · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/soft-background/","https://framer.com/m/Softbackground-KYV1vY.js@kIKN3pRWtxaN0CtDhBV9","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/NX8oaSyo5XY8xvXtYfac/soft-background-ZiI1ZuZi3yzUyIAzwRb0kC4gn7eA6q","output/thumbnails/soft-background.jpg","Copied component [paste]"
"Soft Glow Button · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/soft-glow-button/","https://framer.com/m/BorderGlowButton-WL6paV.js@epZ92QoODuSULBRe5PdW","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/iuvLt7ymnZOZv0uGQ4Bu/soft-glow-button-ToTwrNgTc8Js1lAuw1Up7iMNEmcpji","output/thumbnails/soft-glow-button.png","Copied component [paste]"
"Softly Aurora · Animated gradient mesh background","Categories","https://www.framer.com/community/marketplace/components/softly-aurora/","https://framer.com/m/SoftlyAurora-knz2lv.js@2dJcpdJvLmrlRVFXL7bH","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/ccbe97a5-4f6e-4527-a131-7a8c9acd0056/znn3gaqs","output/thumbnails/softly-aurora.png","Copied component [paste]"
"Softly Count · Number counts up on scroll","Categories","https://www.framer.com/community/marketplace/components/softly-count/","https://framer.com/m/SoftlyCount-XAafFi.js@B7E8aacSHTGsQBjEOo8Q","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/ccbe97a5-4f6e-4527-a131-7a8c9acd0056/zqs05pkw","output/thumbnails/softly-count.png","Copied component [paste]"
"Softly Gradient · Animated flowing gradient text","Categories","https://www.framer.com/community/marketplace/components/softly-gradient/","https://framer.com/m/SoftlyGradient-6B2x4P.js@yWCMzwVmc9CsC7DB5rro","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/ccbe97a5-4f6e-4527-a131-7a8c9acd0056/6s80gh9z","output/thumbnails/softly-gradient.png","Copied component [paste]"
"Softly Marquee · Infinite logo & text scroll","Categories","https://www.framer.com/community/marketplace/components/softly-marquee/","https://framer.com/m/SoftlyMarquee-36CgGO.js@bjRqsU4KtcyulS8knPDF","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/ccbe97a5-4f6e-4527-a131-7a8c9acd0056/1bf94t4j","output/thumbnails/softly-marquee.png","Copied component [paste]"
"Softly Tilt · 3D tilt card with glare","Categories","https://www.framer.com/community/marketplace/components/softly-tilt/","https://framer.com/m/SoftlyTilt-hEyf5x.js@CV6Ln4Vof8UHvS1GvNSi","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/ccbe97a5-4f6e-4527-a131-7a8c9acd0056/4p8qgrw3","output/thumbnails/softly-tilt.png","Copied component [paste]"
"SolarGridPro · Free Navigation Component","Categories","https://www.framer.com/community/marketplace/components/solargridpro/","https://framer.com/m/SolarGridPro-gMINSh.js@bTtahxlQyDvNu4a6Utxa","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/kWJxOKvzAWtn7HebefCi/solargridpro-W3DtfaNsdZgzPzSxCBflCa4awF8Mfr","output/thumbnails/solargridpro.png","Copied component [paste]"
"SolarSphere · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/solarsphere/","https://framer.com/m/SolarSphere-Qjc4kx.js@OWvVvwjDpGDuHtquywGD","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/phJHjIrE77rP2dNm1qK7/solarsphere-DHf0Q8zShDXyCNRTkkIt2yCMK80gNb","output/thumbnails/solarsphere.png","Copied component [paste]"
"SolarSystem · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/solarsystem/","https://framer.com/m/SolarSystem-tcwjwp.js@xcfQUWa9cxrFC3LCyJdi","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/lJGS0P5utwNkSLRBIvHC/solarsystem-XizKN5qsz3407DLdjNnTVkAh4Nz5AO","output/thumbnails/solarsystem.png","Copied component [paste]"
"Sound Deck · Free Sections Component","Categories","https://www.framer.com/community/marketplace/components/sound-deck/","https://framer.com/m/Sound-Deck-9Rfp.js@ZHOAoUcciAFfmcfJcTIo","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/lOmOAPyHisXtK53GNoAz/sound-deck-CeeyHQveuGWhJEOn1wRxz2EkWbPtTR","output/thumbnails/sound-deck.png","Copied component [paste]"
"Sound List · Interactive sound list","Categories","https://www.framer.com/community/marketplace/components/sound-list/","https://framer.com/m/BrandList-8oZzaP.js@8xXoePZ2tj2A0YyTtWou","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/8QRjeQFmfADen3iNF8hd/sound-list","output/thumbnails/sound-list.png","Copied component [paste]"
"Sound Visualizer · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/sound-visualizer/","https://framer.com/m/AudioVisualizer-cSfJ.js@8EXA8NheYt0yZ1QrMQg5","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/IC2eaZqjTpmIqVJ2xDrX/sound-visualizer-8X25gbpCZYsgooawnWutoQu1GlDqPm","output/thumbnails/sound-visualizer.png","Copied component [paste]"
"Sound Wave Bars · Animated sound wave bars","Categories","https://www.framer.com/community/marketplace/components/sound-wave-bars/","https://framer.com/m/Wavebars-ckmMEv.js@SPYIxUVT0Tduo6pyIER7","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/7ntsA1Fg3S4tkpbDO7bC/sound-wave-bars-rP3CzU2eTzmhzBttwsj5jLVCiCxU9N","output/thumbnails/sound-wave-bars.jpg","Copied component [paste]"
"SoundEffect · Play sounds on hover and click.","Categories","https://www.framer.com/community/marketplace/components/soundeffect/","https://framer.com/m/SoundEffect-lJdQ5b.js@Nl2MsJelgZKI7UfsE5UO","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/duM1JVdyOI6YTl4Ztjah/soundeffect-bTyI9v30dhoJtSpSvdsbcpOaQLOVSa","output/thumbnails/soundeffect.png","Copied component [paste]"
"SoundToggle · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/soundtoggle/","https://framer.com/m/SoundToggle-DmqL.js@TnUEi2y3pzRwZvKTXDkY","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/DWjsDdkn6RAFIHUqGQqm/soundtoggle-qLgi97XkUIkIShzQwaaF1vtZJBW6wT","output/thumbnails/soundtoggle.png","Copied component [paste]"
"Space Invaders · Interactive Space Invaders Game","Categories","https://www.framer.com/community/marketplace/components/space-invaders/","https://framer.com/m/Space-invader-nIDl.js@3NnlaWiBZhlYxgJLYyXr","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/LbpsO5iS99Y7xPnTBhhC/space-invaders-jtxPFFs4aRWJp6cwBLcdzMTSPToAk6","output/thumbnails/space-invaders.png","Copied component [paste]"
"Space Shooter · Free Utilities Component","Categories","https://www.framer.com/community/marketplace/components/space-shooter/","https://framer.com/m/SpaceShooter-LoEg.js@dty9D7cKKdB2PAtIVgW5","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/F9sMHremXk8DMoDgOiGC/space-shooter-K2WCM8kK4H0uhrKxqQq3rqCJrchIhd","output/thumbnails/space-shooter.png","Copied component [paste]"
"Spatial 3D Carousel · Smooth 3D image slider for Framer.","Categories","https://www.framer.com/community/marketplace/components/spatial-3d-carousel/","https://framer.com/m/Flow-Carousel-lBzOZb.js@utDS8h0AqyK7RN6sYL9w","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/b98a0c6d-195f-46fb-9abf-090b475fe09e/8sod56vg","output/thumbnails/spatial-3d-carousel.png","Copied component [paste]"
"Spatial Audio Button · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/spatial-audio-button/","https://framer.com/m/Spatial-Audio-Button-9zuBvH.js@nzDgUwJs8olSNs9YL87M","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/ZKgN7tvcBauWGXpY2AhN/spatial-audio-button-nNILIBLAjESttSjRkkxjugoBIPAvIq","output/thumbnails/spatial-audio-button.jpg","Copied component [paste]"
"Spatial Depth Card · High-Performance 3D Spatial Engine","Categories","https://www.framer.com/community/marketplace/components/spatial-depth-card/","https://framer.com/m/spatial-depth-card-3BMcgP.js@106flTpZ41JMN0SGTUJG","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/RJK81wR2A3brDne6XwZ3/spatial-depth-card-z3RP5Ogt68Yl46lV1tUtQgeo1ItWC5","output/thumbnails/spatial-depth-card.png","Copied component [paste]"
"SpectraNoise · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/spectranoise/","https://framer.com/m/SpectraNoise-l2Js.js@PswA93ZW5ISUVLr5J1Ed","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/NVi2AgZYWa19bzUWoe6k/spectranoise-neuMOOgSFypMjr8NEaGC7ZNMTrErWT","output/thumbnails/spectranoise.png","Copied component [paste]"
"Spectrum Slider · Smooth & Interactive Sliders","Categories","https://www.framer.com/community/marketplace/components/spectrum-slider/","https://framer.com/m/Slide-images-Yehdmp.js@TbuZ4MQcnQDXQ6YmyZyp","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/85aa8099-71af-4d81-a767-fd6f3f6e9ace/26qx7wrq","output/thumbnails/spectrum-slider.png","Copied component [paste]"
"SpiderEffect · Crawling Spider Through Dots","Categories","https://www.framer.com/community/marketplace/components/spidereffect/","https://framer.com/m/SpiderEffect-inwtd6.js@Co3fhKm1MNtBGJz2EDmK","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/47745ef1-855e-412c-a101-305ac078cd49/ysrtaku6","output/thumbnails/spidereffect.jpg","Copied component [paste]"
"SpinDeck_3D · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/spindeck-3d/","https://framer.com/m/SpinDeck-3D-L1Jf.js@qGRdlpC6avicL6BaEyog","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/pGw2joOspf2z40bTJd1D/spindeck-3d-kwdlHXlTDT45FLay5FYUttCR3y8pWP","output/thumbnails/spindeck-3d.png","Copied component [paste]"
"Spinning Box Text · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/spinning-box-text/","https://framer.com/m/SpinningBoxText-sg6fFm.js@DfwUGUJu4Z1XRX2ilvK9","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/eO8DT8vV7sgmD9b4AbB7/spinning-box-text-zai4fezxGzfJ0bt3IUvzevieCT9zEz","output/thumbnails/spinning-box-text.png","Copied component [paste]"
"Spinning Wheel · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/spinning-wheel/","https://framer.com/m/SpinningWheel-Jkw0.js@5j4SnrxdCdCuyttM3hON","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/c4ZNXDpvQF0gpCkL0bsH/spinning-wheel-FHpVB4yfIyaGjwC1A085vi8EliEsAP","output/thumbnails/spinning-wheel.jpg","Copied component [paste]"
"SpinTone · Perfect for music projects.","Categories","https://www.framer.com/community/marketplace/components/spintone/","https://framer.com/m/SpinTone-YR2Su3.js@xmxvgGC7YcqjXzQsoIuD","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/VB9g2tHlNibEgciTFAjn/spintone-puIDUjn7IbsXIJSLjE7rSUm8nRZ3R5","output/thumbnails/spintone.jpg","Copied component [paste]"
"Image Cursor Pro · Add a spiral mage Cursor to framer","Categories","https://www.framer.com/community/marketplace/components/spiral-image-cursor/","https://framer.com/m/CursorImageSpiral-UefJ.js@tHYdMw1HZyv0C35TMvvZ","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/SVF58ZB2IF3Zb05PjICg/spiral-image-cursor-N6jsG7uGno9e3Gn1RS0ou96DCNB2VF","output/thumbnails/spiral-image-cursor.png","Copied component [paste]"
"Spiral Layers · animated background component","Categories","https://www.framer.com/community/marketplace/components/spiral-layers/","https://framer.com/m/SpiralLayersV1-TwE8iz.js@Aw6zNw0aeXBq9V3twqNG","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/wyZmlqPiiRZVRjQmz9nJ/spiral-layers-pf93tiS1IBVzLzwWKdS9AGuDI2x9CP","output/thumbnails/spiral-layers.png","Copied component [paste]"
"Spiral · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/spiral/","https://framer.com/m/Spiral-nsu3.js@GtbwxUyEM00ot0IvE5vR","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/VpkXrHDg8V7zkqNIQBoY-vtKGnVX4Mk2ysJu529T0R1PlVWhed2","output/thumbnails/spiral.jpg","Copied component [paste]"
"SpiralPath · visually striking gallery","Categories","https://www.framer.com/community/marketplace/components/spiralgallery/","https://framer.com/m/SpiralGallery-hpV1.js@sA6OqBroF1NPlgSlsR5X","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/GAv9D9EJs3aiBVuwODo2/spiralgallery-T0dE7VDnIF9OMw6DfD4BeiudddgRPd","output/thumbnails/spiralgallery.png","Copied component [paste]"
"SpirographGenerator · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/spirographgenerator/","https://framer.com/m/SpirographGenerator-gwTB.js@m5KPOLm0vI8OtqH6b3zV","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/FtcMpsxwAsyJkna3Vrf3/spirographgenerator-xf1hBtY9SdN4lzDOJRkZiXSrQtNQ8P","output/thumbnails/spirographgenerator.png","Copied component [paste]"
